County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Butler,Pennsylvania,185,5.0,6,0,3.2%,0,0,40.9117606,-79.91298216,2020-05-06 22:20 EDT,42,019
Adams,Pennsylvania,148,0.0,5,0,3.4%,0,0,39.87150704,-77.21794552,2020-05-06 22:20 EDT,42,001
Washington,Pennsylvania,121,1.0,2,0,1.7%,0,0,40.16752,-80.24648,2020-05-06 22:20 EDT,42,125
Centre,Pennsylvania,113,8.0,1,0,0.9%,0,0,40.91930797,-77.81979795,2020-05-06 22:20 EDT,42,027
Northumberland,Pennsylvania,111,11.0,0,0,0.0%,0,0,40.851984552,-76.7092667249999,2020-05-06 22:20 EDT,42,097
Wayne,Pennsylvania,110,1.0,5,0,4.5%,0,0,41.64878798,-75.30324861,2020-05-06 22:20 EDT,42,127
Erie,Pennsylvania,95,4.0,2,0,2.1%,53,0,41.99166483,-80.03220618,2020-05-06 22:20 EDT,42,049
Lycoming,Pennsylvania,90,4.0,4,0,4.4%,0,0,41.343308123,-77.0644292419999,2020-05-06 22:20 EDT,42,081
Susquehanna,Pennsylvania,87,1.0,11,0,12.6%,0,0,41.8213214460001,-75.800783376,2020-05-06 22:20 EDT,42,115
Juniata,Pennsylvania,86,0.0,1,0,1.2%,0,0,40.53110803,-77.40205412,2020-05-06 22:20 EDT,42,067
Fayette,Pennsylvania,84,1.0,4,0,4.8%,0,0,39.91983416,-79.64739415,2020-05-06 22:20 EDT,42,051
Indiana,Pennsylvania,75,5.0,5,0,6.7%,0,0,40.652061492,-79.087506162,2020-05-06 22:20 EDT,42,063
Mercer,Pennsylvania,69,3.0,1,0,1.4%,0,0,41.30219945,-80.25773341,2020-05-06 22:20 EDT,42,085
Lawrence,Pennsylvania,68,3.0,7,0,10.3%,0,0,40.99121309,-80.334056142,2020-05-06 22:20 EDT,42,073
Huntingdon,Pennsylvania,60,3.0,0,0,0.0%,0,0,40.4169443500001,-77.981248303,2020-05-06 22:20 EDT,42,061
Armstrong,Pennsylvania,55,3.0,3,0,5.5%,0,0,40.81243533,-79.46447205,2020-05-06 22:20 EDT,42,005
Montour,Pennsylvania,50,0.0,0,0,0.0%,0,0,41.02789913,-76.65856740000002,2020-05-06 22:20 EDT,42,093
Mifflin,Pennsylvania,45,6.0,0,0,0.0%,0,0,40.6103651170001,-77.61705411,2020-05-06 22:20 EDT,42,087
Union,Pennsylvania,39,1.0,1,0,2.6%,0,0,40.963010499999996,-77.06202007899999,2020-05-06 22:20 EDT,42,119
Bradford,Pennsylvania,36,1.0,2,0,5.6%,0,0,41.78862196,-76.51555245,2020-05-06 22:20 EDT,42,015
Cambria,Pennsylvania,35,1.0,1,0,2.9%,0,0,40.495210799999995,-78.71369655,2020-05-06 22:20 EDT,42,021
Perry,Pennsylvania,34,0.0,1,0,2.9%,0,0,40.398402504,-77.262292034,2020-05-06 22:20 EDT,42,099
Clinton,Pennsylvania,34,1.0,0,0,0.0%,0,0,41.234094563,-77.638138756,2020-05-06 22:20 EDT,42,035
Snyder,Pennsylvania,33,0.0,1,0,3.0%,0,0,40.769850433,-77.0702864199999,2020-05-06 22:20 EDT,42,109
Somerset,Pennsylvania,32,2.0,1,0,3.1%,0,0,39.97234258,-79.02836143,2020-05-06 22:20 EDT,42,111
Bedford,Pennsylvania,27,3.0,1,0,3.7%,0,0,40.006507758000105,-78.490291444,2020-05-06 22:20 EDT,42,009
Greene,Pennsylvania,27,0.0,1,0,3.7%,0,0,39.853785337,-80.222903629,2020-05-06 22:20 EDT,42,059
Wyoming,Pennsylvania,27,0.0,2,0,7.4%,0,0,41.5183648390001,-76.016543685,2020-05-06 22:20 EDT,42,131
Blair,Pennsylvania,25,0.0,0,0,0.0%,0,0,40.481072015,-78.3485777219999,2020-05-06 22:20 EDT,42,013
Clarion,Pennsylvania,23,0.0,1,0,4.3%,0,0,41.192473736000096,-79.421032956,2020-05-06 22:20 EDT,42,031
Clearfield,Pennsylvania,21,0.0,0,0,0.0%,0,0,41.00014639,-78.47420594,2020-05-06 22:20 EDT,42,033
Crawford,Pennsylvania,20,1.0,0,0,0.0%,0,0,41.684694021,-80.10624720399991,2020-05-06 22:20 EDT,42,039
Tioga,Pennsylvania,16,0.0,1,0,6.2%,0,0,41.772042076,-77.25426804399991,2020-05-06 22:20 EDT,42,117
Venango,Pennsylvania,7,0.0,0,0,0.0%,0,0,41.400958917,-79.7579024229999,2020-05-06 22:20 EDT,42,121
Forest,Pennsylvania,7,0.0,0,0,0.0%,0,0,41.513106953000005,-79.2360238919999,2020-05-06 22:20 EDT,42,053
Fulton,Pennsylvania,7,1.0,0,0,0.0%,0,0,39.925405819,-78.1124901269999,2020-05-06 22:20 EDT,42,057
Jefferson,Pennsylvania,7,1.0,0,0,0.0%,0,0,41.1281955700001,-78.9995177959999,2020-05-06 22:20 EDT,42,065
McKean,Pennsylvania,6,0.0,0,0,0.0%,0,0,41.8077199210001,-78.568103225,2020-05-06 22:20 EDT,42,083
Potter,Pennsylvania,4,0.0,0,0,0.0%,0,0,41.74490716,-77.89577995,2020-05-06 22:20 EDT,42,105
Elk,Pennsylvania,4,0.0,0,0,0.0%,0,0,41.425207743,-78.649090843,2020-05-06 22:20 EDT,42,047
Cameron,Pennsylvania,2,1.0,0,0,0.0%,0,0,41.4367477480001,-78.203811183,2020-05-06 22:20 EDT,42,023
Warren,Pennsylvania,1,0.0,0,0,0.0%,0,0,41.8144656640001,-79.274605588,2020-05-06 22:20 EDT,42,123
Sullivan,Pennsylvania,1,0.0,0,0,0.0%,0,0,41.446075938,-76.51203875600001,2020-05-06 22:20 EDT,42,113
Oakland,Michigan,7573,74.0,774,2,10.2%,0,0,42.74214,-83.16174000000002,2020-05-06 22:20 EDT,26,125
Macomb,Michigan,5832,96.0,662,15,11.4%,0,0,42.69565,-82.92171,2020-05-06 22:20 EDT,26,099
Kent,Michigan,2016,162.0,40,0,2.0%,0,0,43.03216204,-85.54929822,2020-05-06 22:20 EDT,26,081
Genesee,Michigan,1710,63.0,208,8,12.2%,0,0,43.0217016,-83.70675478,2020-05-06 22:20 EDT,26,049
Washtenaw,Michigan,1129,11.0,77,1,6.8%,69,0,42.25322942,-83.83877634,2020-05-06 22:20 EDT,26,161
Saginaw,Michigan,760,32.0,74,4,9.7%,0,0,43.33502489,-84.05317757,2020-05-06 22:20 EDT,26,145
Ingham,Michigan,539,33.0,14,0,2.6%,104,0,42.59709245,-84.37353421,2020-05-06 22:20 EDT,26,065
Kalamazoo,Michigan,539,59.0,23,1,4.3%,0,0,42.24543721,-85.53116967,2020-05-06 22:20 EDT,26,077
Jackson,Michigan,373,10.0,26,0,7.0%,0,0,42.24848235,-84.42344983,2020-05-06 22:20 EDT,26,075
Ottawa,Michigan,368,47.0,19,3,5.2%,81,0,42.96071229,-85.99516567,2020-05-06 22:20 EDT,26,139
Livingston,Michigan,366,10.0,20,0,5.5%,0,0,42.60291818,-83.91152404,2020-05-06 22:20 EDT,26,093
Monroe,Michigan,354,34.0,15,2,4.2%,0,0,41.916059999999995,-83.3979,2020-05-06 22:20 EDT,26,115
Berrien,Michigan,344,40.0,20,0,5.8%,0,0,41.95468698,-86.41222292,2020-05-06 22:20 EDT,26,021
St. Clair,Michigan,342,3.0,22,1,6.4%,0,0,42.83189,-82.50220999999998,2020-05-06 22:20 EDT,26,147
Muskegon,Michigan,335,22.0,19,1,5.7%,0,0,43.29120706,-86.15200005,2020-05-06 22:20 EDT,26,121
Calhoun,Michigan,250,6.0,17,1,6.8%,0,0,42.24653649,-85.00558363,2020-05-06 22:20 EDT,26,025
Shiawassee,Michigan,196,11.0,13,1,6.6%,0,0,42.95373744500011,-84.146743014,2020-05-06 22:20 EDT,26,155
Bay,Michigan,176,15.0,9,1,5.1%,0,0,43.70732889,-83.99203709,2020-05-06 22:20 EDT,26,017
Lapeer,Michigan,174,3.0,29,2,16.7%,0,0,43.09013207,-83.22178574,2020-05-06 22:20 EDT,26,087
Eaton,Michigan,141,4.0,6,0,4.3%,24,0,42.59607493,-84.83832067,2020-05-06 22:20 EDT,26,045
Hillsdale,Michigan,138,7.0,21,0,15.2%,0,0,41.88776412,-84.59292627,2020-05-06 22:20 EDT,26,059
Allegan,Michigan,124,8.0,2,0,1.6%,0,0,42.5912512,-85.88819122,2020-05-06 22:20 EDT,26,005
Clinton,Michigan,123,4.0,10,0,8.1%,0,0,42.94365426,-84.60151416,2020-05-06 22:20 EDT,26,037
Tuscola,Michigan,118,5.0,16,2,13.6%,0,0,43.46412684,-83.41682258,2020-05-06 22:20 EDT,26,157
Lenawee,Michigan,114,4.0,2,0,1.8%,0,0,41.8950816170001,-84.06637217799991,2020-05-06 22:20 EDT,26,091
Ionia,Michigan,98,8.0,2,0,2.0%,0,0,42.945088749,-85.0745858019999,2020-05-06 22:20 EDT,26,067
Otsego,Michigan,95,2.0,8,0,8.4%,0,0,45.0992,-84.6482,2020-05-06 22:20 EDT,26,137
Alpena,Michigan,86,3.0,7,0,8.1%,0,0,45.034817515000036,-83.62829793199995,2020-05-06 22:20 EDT,26,007
Branch,Michigan,72,6.0,2,0,2.8%,0,0,41.9161092840001,-85.05902759899999,2020-05-06 22:20 EDT,26,023
Van Buren,Michigan,68,1.0,2,0,2.9%,0,0,42.2513072570001,-86.01888992499991,2020-05-06 22:20 EDT,26,159
Midland,Michigan,63,1.0,7,0,11.1%,0,0,43.6468649,-84.38811027,2020-05-06 22:20 EDT,26,111
Isabella,Michigan,61,0.0,7,0,11.5%,0,0,43.64058966,-84.84678576,2020-05-06 22:20 EDT,26,073
Crawford,Michigan,56,0.0,4,0,7.1%,0,0,44.683617921999996,-84.610321673,2020-05-06 22:20 EDT,26,039
Iosco,Michigan,53,1.0,7,0,13.2%,0,0,44.3558242330001,-83.63589798699999,2020-05-06 22:20 EDT,26,069
Marquette,Michigan,51,1.0,8,0,15.7%,0,0,46.43125285,-87.64159342,2020-05-06 22:20 EDT,26,103
Montcalm,Michigan,46,1.0,1,0,2.2%,0,0,43.31095473,-85.1525018,2020-05-06 22:20 EDT,26,117
St. Joseph,Michigan,44,2.0,1,0,2.3%,0,0,42.10339000000001,-86.48526,2020-05-06 22:20 EDT,26,149
Barry,Michigan,39,2.0,1,0,2.6%,1,0,42.59502105,-85.30897251,2020-05-06 22:20 EDT,26,015
Sanilac,Michigan,38,2.0,5,0,13.2%,0,0,43.42356616000011,-82.82012594799991,2020-05-06 22:20 EDT,26,151
Cass,Michigan,35,2.0,2,0,5.7%,0,0,41.915392847000106,-85.993454001,2020-05-06 22:20 EDT,26,027
Newaygo,Michigan,32,4.0,0,0,0.0%,0,0,43.55418492,-85.80088959,2020-05-06 22:20 EDT,26,123
Huron,Michigan,28,4.0,1,0,3.6%,0,0,43.8333068380001,-83.0188931639999,2020-05-06 22:20 EDT,26,063
Arenac,Michigan,27,-1.0,1,0,3.7%,0,0,44.065459288999996,-83.895003448,2020-05-06 22:20 EDT,26,011
Gratiot,Michigan,26,1.0,2,0,7.7%,0,0,43.2927163460001,-84.604892691,2020-05-06 22:20 EDT,26,057
Oceana,Michigan,22,3.0,1,0,4.5%,0,0,43.64089041,-86.2675668569999,2020-05-06 22:20 EDT,26,127
Emmet,Michigan,21,0.0,2,0,9.5%,0,0,45.52025096,-84.89032852,2020-05-06 22:20 EDT,26,047
Grand Traverse,Michigan,20,0.0,5,0,25.0%,0,0,44.66867927,-85.56047625,2020-05-06 22:20 EDT,26,055
Cheboygan,Michigan,19,0.0,1,0,5.3%,0,0,45.4460469310001,-84.50037714699991,2020-05-06 22:20 EDT,26,031
Roscommon,Michigan,18,0.0,0,0,0.0%,0,0,44.33561169,-84.61161259999999,2020-05-06 22:20 EDT,26,143
Kalkaska,Michigan,17,0.0,2,0,11.8%,0,0,44.68468247,-85.09024392,2020-05-06 22:20 EDT,26,079
Missaukee,Michigan,16,0.0,1,0,6.2%,0,0,44.3373128970001,-85.094675829,2020-05-06 22:20 EDT,26,113
Gladwin,Michigan,15,1.0,1,0,6.7%,0,0,43.9906941,-84.38823148,2020-05-06 22:20 EDT,26,051
Mecosta,Michigan,15,1.0,2,0,13.3%,0,0,43.640810722,-85.3246211859999,2020-05-06 22:20 EDT,26,107
Ogemaw,Michigan,15,0.0,0,0,0.0%,0,0,44.33494161000011,-84.126424607,2020-05-06 22:20 EDT,26,129
Charlevoix,Michigan,14,1.0,1,0,7.1%,0,0,45.31653,-85.26071999999998,2020-05-06 22:20 EDT,26,029
Delta,Michigan,14,1.0,2,0,14.3%,0,0,45.919666445000104,-86.92448818199993,2020-05-06 22:20 EDT,26,041
Mason,Michigan,14,2.0,0,0,0.0%,0,0,43.995265905,-86.249942511,2020-05-06 22:20 EDT,26,105
Clare,Michigan,12,1.0,2,0,16.7%,0,0,43.9878737,-84.84783104,2020-05-06 22:20 EDT,26,035
Manistee,Michigan,11,0.0,0,0,0.0%,0,0,44.33296585,-86.056664,2020-05-06 22:20 EDT,26,101
Presque Isle,Michigan,11,0.0,0,0,0.0%,0,0,45.3347400000001,-83.4922,2020-05-06 22:20 EDT,26,141
Antrim,Michigan,10,0.0,0,0,0.0%,0,0,44.999080393,-85.140206932,2020-05-06 22:20 EDT,26,009
Leelanau,Michigan,9,0.0,0,0,0.0%,0,0,44.93849073,-85.81182341,2020-05-06 22:20 EDT,26,089
Wexford,Michigan,9,0.0,2,0,22.2%,0,0,44.33836176,-85.57838222,2020-05-06 22:20 EDT,26,165
Osceola,Michigan,8,0.0,0,0,0.0%,0,0,43.9898326430001,-85.3252568979999,2020-05-06 22:20 EDT,26,133
Mackinac,Michigan,6,0.0,0,0,0.0%,0,0,46.081649603000095,-85.094924497,2020-05-06 22:20 EDT,26,097
Menominee,Michigan,6,0.0,0,0,0.0%,0,0,45.5800814990001,-87.5565912169999,2020-05-06 22:20 EDT,26,109
Oscoda,Michigan,5,0.0,0,0,0.0%,0,0,44.681756044,-84.129734043,2020-05-06 22:20 EDT,26,135
Montmorency,Michigan,5,0.0,0,0,0.0%,0,0,45.02756197900003,-84.12718063299997,2020-05-06 22:20 EDT,26,119
Dickinson,Michigan,4,1.0,2,0,50.0%,0,0,46.009223988,-87.87027984299989,2020-05-06 22:20 EDT,26,043
Gogebic,Michigan,4,-1.0,1,0,25.0%,0,0,46.408927934000104,-89.6945112809999,2020-05-06 22:20 EDT,26,053
Benzie,Michigan,4,0.0,0,0,0.0%,0,0,44.638714887,-86.015545588,2020-05-06 22:20 EDT,26,019
Alcona,Michigan,4,0.0,1,0,25.0%,0,0,44.68542323300005,-83.59379013899995,2020-05-06 22:20 EDT,26,001
Schoolcraft,Michigan,3,0.0,0,0,0.0%,0,0,46.1965774290001,-86.19958967199993,2020-05-06 22:20 EDT,26,153
Chippewa,Michigan,2,0.0,0,0,0.0%,0,0,46.30381924,-84.59406579,2020-05-06 22:20 EDT,26,033
Houghton,Michigan,2,0.0,0,0,0.0%,0,0,46.897663355000105,-88.68764908,2020-05-06 22:20 EDT,26,061
Lake,Michigan,2,0.0,0,0,0.0%,0,0,43.99004793200004,-85.80163354799998,2020-05-06 22:20 EDT,26,085
Luce,Michigan,1,0.0,0,0,0.0%,0,0,46.4706881800001,-85.544292632,2020-05-06 22:20 EDT,26,095
Baraga,Michigan,1,0.0,0,0,0.0%,0,0,46.66247105300005,-88.36526587099995,2020-05-06 22:20 EDT,26,013
Ontonagon,Michigan,0,0.0,0,0,nan%,0,0,46.664405177,-89.314985279,2020-05-06 22:20 EDT,26,131
Miami-Dade,Florida,13371,279.0,432,25,3.2%,0,0,25.61418208,-80.5679083,2020-05-06 22:20 EDT,12,086
Broward,Florida,5553,170.0,219,4,3.9%,0,0,26.15224542,-80.48705340000002,2020-05-06 22:20 EDT,12,011
Palm Beach,Florida,3480,169.0,215,10,6.2%,0,0,26.70288,-80.03661,2020-05-06 22:20 EDT,12,099
Orange,Florida,1460,22.0,36,1,2.5%,0,0,30.244011,-85.007347,2020-05-06 22:20 EDT,12,095
Hillsborough,Florida,1331,31.0,33,1,2.5%,0,0,27.93023096,-82.30785534,2020-05-06 22:20 EDT,12,057
Lee,Florida,1176,38.0,54,5,4.6%,0,0,26.57965162,-81.82468531,2020-05-06 22:20 EDT,12,071
Duval,Florida,1084,12.0,26,0,2.4%,0,0,30.47844000000001,-81.62557,2020-05-06 22:20 EDT,12,031
Pinellas,Florida,801,17.0,50,6,6.2%,0,0,27.9313392,-82.72194025,2020-05-06 22:20 EDT,12,103
Manatee,Florida,722,86.0,64,3,8.9%,0,0,27.49643,-82.53954,2020-05-06 22:20 EDT,12,081
Collier,Florida,677,24.0,27,2,4.0%,0,0,26.11625563,-81.34013334,2020-05-06 22:20 EDT,12,021
Escambia,Florida,604,9.0,15,1,2.5%,0,0,30.70048478,-87.37722154,2020-05-06 22:20 EDT,12,033
Polk,Florida,564,28.0,30,2,5.3%,0,0,27.94887824,-81.69776009,2020-05-06 22:20 EDT,12,105
Osceola,Florida,529,13.0,11,2,2.1%,0,0,28.06812578,-81.14519655,2020-05-06 22:20 EDT,12,097
Volusia,Florida,526,12.0,27,0,5.1%,0,0,29.169340000000002,-81.52251,2020-05-06 22:20 EDT,12,127
Seminole,Florida,408,12.0,8,0,2.0%,163,0,28.71700144,-81.23632262,2020-05-06 22:20 EDT,12,117
Sarasota,Florida,405,20.0,49,1,12.1%,0,0,27.33889000000001,-82.53886999999997,2020-05-06 22:20 EDT,12,115
Brevard,Florida,320,10.0,8,0,2.5%,0,0,28.29348419,-80.73235631,2020-05-06 22:20 EDT,12,009
Alachua,Florida,295,6.0,5,0,1.7%,0,0,29.79309000000001,-82.49428,2020-05-06 22:20 EDT,12,001
Charlotte,Florida,294,37.0,29,3,9.9%,0,0,26.90848328,-81.90343918,2020-05-06 22:20 EDT,12,015
Clay,Florida,288,3.0,19,1,6.6%,0,0,29.98305516,-81.85778209,2020-05-06 22:20 EDT,12,019
Pasco,Florida,285,3.0,8,0,2.8%,0,0,28.32453,-82.33624,2020-05-06 22:20 EDT,12,101
St. Lucie,Florida,265,5.0,25,0,9.4%,0,0,27.48948,-80.33977,2020-05-06 22:20 EDT,12,111
Leon,Florida,243,0.0,6,1,2.5%,0,0,30.45796803,-84.27794359,2020-05-06 22:20 EDT,12,073
Lake,Florida,236,1.0,14,0,5.9%,0,0,28.76261973,-81.71155351,2020-05-06 22:20 EDT,12,069
Sumter,Florida,236,3.0,14,0,5.9%,0,0,28.70474449,-82.0809939,2020-05-06 22:20 EDT,12,119
Martin,Florida,224,9.0,6,0,2.7%,0,0,27.08809728,-80.38317334,2020-05-06 22:20 EDT,12,085
St. Johns,Florida,216,5.0,4,0,1.9%,0,0,30.120509999999996,-81.62536,2020-05-06 22:20 EDT,12,109
Marion,Florida,196,12.0,5,0,2.6%,0,0,29.21018701,-82.05662511,2020-05-06 22:20 EDT,12,083
Okaloosa,Florida,162,2.0,5,0,3.1%,0,0,30.70702353,-86.59650821,2020-05-06 22:20 EDT,12,091
Santa Rosa,Florida,158,0.0,8,0,5.1%,0,0,30.73147611,-87.01761385,2020-05-06 22:20 EDT,12,113
Suwannee,Florida,143,2.0,17,0,11.9%,0,0,30.19558189,-82.991493517,2020-05-06 22:20 EDT,12,121
Flagler,Florida,142,2.0,4,0,2.8%,0,0,29.46142050000001,-81.31356058,2020-05-06 22:20 EDT,12,035
Putnam,Florida,121,0.0,4,0,3.3%,0,0,29.61129946,-81.74554066,2020-05-06 22:20 EDT,12,107
Gadsden,Florida,120,7.0,0,0,0.0%,0,0,30.57948492,-84.61351742,2020-05-06 22:20 EDT,12,039
Hendry,Florida,120,9.0,5,0,4.2%,7,0,26.547187111,-81.171678845,2020-05-06 22:20 EDT,12,051
Citrus,Florida,101,2.0,11,0,10.9%,0,0,28.850778899999998,-82.46594866,2020-05-06 22:20 EDT,12,017
Indian River,Florida,99,1.0,8,0,8.1%,0,0,27.694396500000003,-80.60612987,2020-05-06 22:20 EDT,12,061
Hernando,Florida,97,1.0,5,0,5.2%,0,0,28.55250381,-82.41938996,2020-05-06 22:20 EDT,12,053
Columbia,Florida,96,0.0,2,0,2.1%,0,0,30.22449371,-82.62153926,2020-05-06 22:20 EDT,12,023
Highlands,Florida,88,1.0,7,0,8.0%,0,0,27.34332999,-81.34112609,2020-05-06 22:20 EDT,12,055
Monroe,Florida,80,0.0,3,0,3.8%,0,0,39.49217,-91.78738,2020-05-06 22:20 EDT,12,087
Bay,Florida,76,0.0,3,0,3.9%,0,0,30.27874147,-85.61547985,2020-05-06 22:20 EDT,12,005
Liberty,Florida,70,10.0,0,0,0.0%,0,0,30.241339367000023,-84.88288456599996,2020-05-06 22:20 EDT,12,077
Madison,Florida,61,0.0,3,0,4.9%,0,0,40.2138800000001,-85.70948,2020-05-06 22:20 EDT,12,079
Nassau,Florida,60,1.0,1,0,1.7%,0,0,30.61077673,-81.80173997,2020-05-06 22:20 EDT,12,089
Walton,Florida,51,1.0,1,0,2.0%,0,0,30.65939599,-86.16268062,2020-05-06 22:20 EDT,12,131
Bradford,Florida,48,0.0,2,0,4.2%,0,0,29.94996425,-82.16878035,2020-05-06 22:20 EDT,12,007
DeSoto,Florida,42,3.0,4,0,9.5%,0,0,27.1862581450001,-81.8095005599999,2020-05-06 22:20 EDT,12,027
Hardee,Florida,34,1.0,0,0,0.0%,0,0,27.4926875100001,-81.8099206839999,2020-05-06 22:20 EDT,12,049
Wakulla,Florida,29,5.0,1,0,3.4%,0,0,30.168916068,-84.400918414,2020-05-06 22:20 EDT,12,129
Jefferson,Florida,28,0.0,2,0,7.1%,0,0,30.437669342,-83.895184489,2020-05-06 22:20 EDT,12,065
Jackson,Florida,23,8.0,0,0,0.0%,0,0,30.79572970000001,-85.21834956,2020-05-06 22:20 EDT,12,063
Baker,Florida,22,0.0,3,0,13.6%,0,0,30.331029700000002,-82.28459751,2020-05-06 22:20 EDT,12,003
Levy,Florida,20,0.0,0,0,0.0%,4,0,29.3197128040001,-82.7426488529999,2020-05-06 22:20 EDT,12,075
Calhoun,Florida,19,4.0,0,0,0.0%,0,0,30.4059162190001,-85.19725477299991,2020-05-06 22:20 EDT,12,013
Okeechobee,Florida,18,0.0,0,0,0.0%,0,0,27.427416576,-80.90123564899991,2020-05-06 22:20 EDT,12,093
Washington,Florida,12,0.0,0,0,0.0%,0,0,30.610525779,-85.665221171,2020-05-06 22:20 EDT,12,133
Holmes,Florida,10,0.0,0,0,0.0%,0,0,30.867927624,-85.813986282,2020-05-06 22:20 EDT,12,059
Dixie,Florida,10,0.0,0,0,0.0%,0,0,29.60848620600009,-83.158776245,2020-05-06 22:20 EDT,12,029
Hamilton,Florida,7,0.0,0,0,0.0%,0,0,30.496459239,-82.9480194779999,2020-05-06 22:20 EDT,12,047
Glades,Florida,6,0.0,1,0,16.7%,0,0,26.960446860999998,-81.2421568239999,2020-05-06 22:20 EDT,12,043
Gilchrist,Florida,6,0.0,0,0,0.0%,0,0,29.725895725999997,-82.800379616,2020-05-06 22:20 EDT,12,041
Union,Florida,5,0.0,0,0,0.0%,0,0,30.04381570300011,-82.37139912800001,2020-05-06 22:20 EDT,12,125
Taylor,Florida,3,0.0,0,0,0.0%,0,0,30.04717436800011,-83.60333237100001,2020-05-06 22:20 EDT,12,123
Lafayette,Florida,3,1.0,0,0,0.0%,0,0,29.985460425,-83.181055723,2020-05-06 22:20 EDT,12,067
Franklin,Florida,2,0.0,0,0,0.0%,0,0,29.877662527,-84.816419861,2020-05-06 22:20 EDT,12,037
Gulf,Florida,1,0.0,0,0,0.0%,0,0,29.9562781650001,-85.226478868,2020-05-06 22:20 EDT,12,045
Dallas,Texas,4869,499.0,123,2,2.5%,2,0,32.778220000000005,-96.79512,2020-05-06 22:20 EDT,48,113
Tarrant,Texas,2686,102.0,83,6,3.1%,583,0,32.8173,-97.07655,2020-05-06 22:20 EDT,48,439
Travis,Texas,1946,130.0,57,0,2.9%,617,38,30.33462266,-97.78218981,2020-05-06 22:20 EDT,48,453
Bexar,Texas,1677,92.0,48,0,2.9%,725,0,29.44892069,-98.52000770000001,2020-05-06 22:20 EDT,48,029
Fort Bend,Texas,1245,62.0,30,2,2.4%,104,0,29.52745252,-95.77065084,2020-05-06 22:20 EDT,48,157
El Paso,Texas,1080,82.0,22,0,2.0%,397,0,31.759159999999998,-106.48749,2020-05-06 22:20 EDT,48,141
Potter,Texas,907,89.0,12,3,1.3%,20,0,35.40127385,-101.8939736,2020-05-06 22:20 EDT,48,375
Denton,Texas,832,29.0,22,0,2.6%,339,0,33.216590000000004,-97.13162,2020-05-06 22:20 EDT,48,121
Collin,Texas,828,39.0,22,0,2.7%,446,0,33.1968,-96.80393000000001,2020-05-06 22:20 EDT,48,085
Montgomery,Texas,672,32.0,15,0,2.2%,224,23,30.38862,-95.69633,2020-05-06 22:20 EDT,48,339
Galveston,Texas,659,23.0,28,0,4.2%,262,0,29.29532,-94.80790999999999,2020-05-06 22:20 EDT,48,167
Brazoria,Texas,588,37.0,7,0,1.2%,303,74,29.049709999999997,-95.56200000000001,2020-05-06 22:20 EDT,48,039
Lubbock,Texas,567,14.0,46,1,8.1%,166,0,33.61019304,-101.8204416,2020-05-06 22:20 EDT,48,303
Cameron,Texas,454,22.0,18,0,4.0%,191,0,26.13597462,-97.52423968,2020-05-06 22:20 EDT,48,061
